seed,fold,best_c,best_class_weight,best_threshold,n_features_selected,lasso_c_chosen,n_test_transcripts,test_true_positive,test_false_positive,test_false_negative,test_true_negative,test_recall,val_recall,test_precision,val_precision,test_f1,val_f1,test_f2,val_f2,test_average_precision,val_average_precision
5,4,1.0,balanced,0.35,768,,10,156,178,9,379,0.9454545454545454,0.9393939393939394,0.46706586826347307,0.46616541353383456,0.625250501002004,0.6231155778894473,0.7847082494969819,0.7808564231738035,0.8284527398898409,0.7541476568925687
5,5,0.25,balanced,0.4,768,,10,155,183,12,380,0.9281437125748503,0.900709219858156,0.45857988165680474,0.5059760956175299,0.6138613861386139,0.6479591836734694,0.7703777335984096,0.7791411042944786,0.7657152107726171,0.7491641691955788
6,1,2.0,balanced,0.2,768,,10,151,225,7,339,0.9556962025316456,0.9747899159663865,0.4015957446808511,0.38666666666666666,0.5655430711610487,0.5536992840095465,0.7490079365079365,0.7474226804123711,0.7340598669108723,0.7377342477141382
6,2,2.0,balanced,0.35,768,,9,106,137,18,454,0.8548387096774194,0.8859649122807017,0.43621399176954734,0.4719626168224299,0.5776566757493188,0.6158536585365854,0.7171853856562923,0.753731343283582,0.7645273757171905,0.7379236027384728
6,3,0.25,balanced,0.35,768,,10,120,225,8,369,0.9375,0.9426751592356688,0.34782608695652173,0.4134078212290503,0.507399577167019,0.574757281553398,0.7001166861143524,0.7505070993914807,0.7693023575601259,0.7361074106691212
6,4,2.0,balanced,0.25,768,,10,127,178,7,410,0.9477611940298507,0.9587628865979382,0.4163934426229508,0.4189189189189189,0.5785876993166287,0.5830721003134797,0.7550535077288941,0.7622950819672131,0.758322413509599,0.7948000544633527
6,5,2.0,balanced,0.25,768,,10,160,210,7,353,0.9580838323353293,0.9056603773584906,0.43243243243243246,0.46153846153846156,0.595903165735568,0.6114649681528662,0.7707129094412332,0.759493670886076,0.785631337638958,0.7496846081755534
7,1,1.5,balanced,0.45,768,,10,94,82,35,511,0.7286821705426356,0.8372093023255814,0.5340909090909091,0.5333333333333333,0.6163934426229508,0.6515837104072398,0.6791907514450867,0.7515657620041754,0.7312302137864243,0.7987591001628144
7,2,2.0,balanced,0.5,768,,9,110,111,30,464,0.7857142857142857,0.7313432835820896,0.497737556561086,0.4803921568627451,0.6094182825484764,0.5798816568047337,0.704225352112676,0.6621621621621622,0.7723654427612823,0.6224142013707898
7,3,2.0,balanced,0.35,768,,10,117,173,11,421,0.9140625,0.9353233830845771,0.40344827586206894,0.5026737967914439,0.5598086124401914,0.6539130434782608,0.729426433915212,0.797962648556876,0.7785747139407544,0.7991639766486918
